,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1033,6.496916080219199e-28,1.8405423,0.187367926743367,0.09280387956089217,6.496916080219199e-28,5,FOSB
1034,1.09232522283938e-27,2.8368075,0.15919229866165766,0.06452095062528025,1.09232522283938e-27,5,SLC25A13
1035,5.1087428392492454e-27,1.9062909,0.20615167879783988,0.12108680849650408,5.1087428392492454e-27,5,DOCK4
1036,2.249081791684568e-26,3.544129,0.12115520075135008,0.0228356002856526,2.249081791684568e-26,5,SH3D21
1037,7.394044164071097e-26,1.9008658,0.1728105189011505,0.08076329031936624,7.394044164071097e-26,5,CCL3
1038,2.0449653402993884e-25,1.8564293,0.19065508335289974,0.1024363509541129,2.0449653402993884e-25,5,DDIT3
1039,5.8556797392954754e-24,2.5109758,0.14815684432965484,0.058243236510388124,5.8556797392954754e-24,5,TBC1D7
1040,6.5139392541659484e-24,2.5441916,0.13571260859356657,0.044392406955308654,6.5139392541659484e-24,5,SLAMF7
1041,2.7241943933258887e-23,1.1214178,0.2686076543789622,0.1887798315978277,2.7241943933258887e-23,5,BASP1
1042,6.799941932269158e-22,2.491723,0.1195116224465837,0.02926278378423264,6.799941932269158e-22,5,SLPI
1043,1.6436500707168668e-18,1.6920875,0.15379196994599673,0.07426967598359158,1.6436500707168668e-18,5,S100P
1044,6.91748069346494e-17,1.1246202,0.2045081004930735,0.12859349309949678,6.91748069346494e-17,5,PTGS2
1045,2.2040350353261497e-15,1.300819,0.22047428973937544,0.16685765532360122,2.2040350353261497e-15,5,SGK1
1046,1.5887192309769875e-14,1.7960098,0.15520075135008218,0.0902795077474964,1.5887192309769875e-14,5,GADD45B
1047,3.228432751010402e-14,0.7870207,0.33341159896689365,0.2805208177636059,3.228432751010402e-14,5,PIM3
1048,5.060927901787507e-14,1.7017686,0.1258511387649683,0.05551957218540847,5.060927901787507e-14,5,IL1R1
1049,9.677821020135151e-14,2.1946328,0.10894576191594271,0.03941009416571172,9.677821020135151e-14,5,B3GNT8
1050,4.664521564915235e-12,1.4796126,0.14017374970650387,0.07654493215750752,4.664521564915235e-12,5,PPCDC
1051,8.056147402371918e-12,3.0705469,0.07748297722470063,0.011824689020643382,8.056147402371918e-12,5,UPB1
1052,8.971199494006504e-11,1.3874137,0.1859591453392815,0.13852490326009334,8.971199494006504e-11,5,AP5Z1
1053,1.678463855582982e-10,2.4760222,0.0894576191594271,0.02926278378423264,1.678463855582982e-10,5,C3
1054,1.7170021079696062e-10,0.8042557,0.3155670345151444,0.28646637769252487,1.7170021079696062e-10,5,DOCK5
1055,1.0535826317979727e-09,2.3742476,0.0915707912655553,0.03447760450401076,1.0535826317979727e-09,5,CHST7
1056,8.26854521130348e-09,1.1113812,0.22540502465367457,0.2033780080713467,8.26854521130348e-09,5,HMOX1
1057,8.999732439790691e-09,1.4531806,0.10565860530640996,0.05091923670968063,8.999732439790691e-09,5,SCN1B
1058,4.371903053627624e-08,1.5868156,0.12538154496360648,0.07730888678524571,4.371903053627624e-08,5,BTBD19
1059,8.435028013927482e-08,0.71293813,0.29161775064569145,0.28560277680899476,8.435028013927482e-08,5,JUN
1060,1.1110377654499854e-07,0.9949387,0.17609767551068325,0.13081892614551674,1.1110377654499854e-07,5,ABTB1
1061,1.3729478877784657e-07,1.4318281,0.13101667057994834,0.0846661020045505,1.3729478877784657e-07,5,DHX34
1062,1.4096516858855192e-07,0.75105447,0.2214134773420991,0.17888163685582847,1.4096516858855192e-07,5,ECE1
1063,1.5950734990646525e-07,1.4483938,0.0957971354778117,0.04492385365286566,1.5950734990646525e-07,5,C17orf107
1064,2.8010565101759974e-07,1.8542567,0.1279643108710965,0.08606114958563765,2.8010565101759974e-07,5,GLA
1065,3.364336230460278e-07,2.2115993,0.09250997886827894,0.04543869264112401,3.364336230460278e-07,5,SGTB
1066,3.6343756724971086e-07,1.3329421,0.12185959145339281,0.07519970770431635,3.6343756724971086e-07,5,GK
1067,3.8473483714547066e-07,1.5621796,0.1129373092275182,0.06756016142693438,3.8473483714547066e-07,5,AMPD3
1068,6.277229612991011e-07,2.9069984,0.06222117868044142,0.013668144752794247,6.277229612991011e-07,5,ITGA7
1069,5.682600339145352e-06,0.9894383,0.121389997652031,0.07795658744789331,5.682600339145352e-06,5,AATK
1070,5.865528666451963e-06,1.0844163,0.16107067386710494,0.12454121203062461,5.865528666451963e-06,5,BEST1
1071,6.955366754951454e-06,4.8680778,0.0469593801361822,0.0023416870111105576,6.955366754951454e-06,5,FFAR1
1072,9.765886577229934e-06,1.5763676,0.08405729044376614,0.04120372676996662,9.765886577229934e-06,5,TMEM88
1073,1.3208024753447735e-05,3.378324,0.06010800657431322,0.017637387275173135,1.3208024753447735e-05,5,SNAPC1
1074,1.6781086990438142e-05,1.9309986,0.11340690302888001,0.07820570308737315,1.6781086990438142e-05,5,FNIP2
1075,2.310438609234116e-05,1.8924965,0.06362996008452688,0.02167306063474665,2.310438609234116e-05,5,SH2D3A
1076,4.0133180959503306e-05,0.7435163,0.17609767551068325,0.14020228189925762,4.0133180959503306e-05,5,GLT1D1
1078,6.741866401184086e-05,1.3241508,0.11176332472411364,0.07749157158753094,6.741866401184086e-05,5,SPHK1
1079,0.00017680006437350703,4.432809,0.040150270016435785,0.0022586484646172755,0.00017680006437350703,5,TGM3
1080,0.00017857732580465295,1.5441147,0.0810049307349143,0.04449205321110059,0.00017857732580465295,5,TECPR2
1081,0.00018627721481143157,1.050844,0.14440009391876027,0.11344726221912212,0.00018627721481143157,5,CYSTM1
1082,0.0003430873688575763,1.8666285,0.08147452453627613,0.048029495291714415,0.0003430873688575763,5,SP140
1083,0.00037206090029347563,2.6905217,0.05306409955388589,0.017604171856575822,0.00037206090029347563,5,CCDC154
1084,0.000533194571400442,1.707936,0.05353369335524771,0.01831830335641805,0.000533194571400442,5,FBXL13
1085,0.0007777736193419566,3.1139965,0.042967832824606714,0.008802085928287911,0.0007777736193419566,5,PRG2
1086,0.0008015202863806593,2.792747,0.04437661422869218,0.010263564346569677,0.0008015202863806593,5,SLC22A1
1087,0.0008187959181564047,4.438554,0.037567504108945764,0.003421188115523226,0.0008187959181564047,5,BAALC
1088,0.0009349869108960285,1.4170213,0.12256398215543556,0.09664026040888181,0.0009349869108960285,5,PISD
1089,0.0009662396667554959,1.7626221,0.0939187602723644,0.06453755833457891,0.0009662396667554959,5,CCDC93
1090,0.00097263950902777,1.8230394,0.0575252406668232,0.02418082473884377,0.00097263950902777,5,AMN1
1091,0.0010398061088785476,1.6435736,0.08452688424512797,0.0540580937671267,0.0010398061088785476,5,CSF1
1092,0.0012991789821994943,1.1297463,0.0936839633716835,0.06372378057894475,0.0012991789821994943,5,CCL4
1093,0.00212440653025291,0.5718936,0.13946935900446114,0.10848155713882385,0.00212440653025291,5,FFAR2
1094,0.002501425447143394,1.6925384,0.09673632308053534,0.07033364887981,0.002501425447143394,5,ATP6V1D
1095,0.0027816254200942743,2.53984,0.03897628551303123,0.00802152359125106,0.0027816254200942743,5,ORM1
1096,0.0048426901440271125,1.1883619,0.13101667057994834,0.11100592895221963,0.0048426901440271125,5,RAB20
1097,0.004867137009414724,2.0455968,0.07184785160835877,0.044907245943567,0.004867137009414724,5,VPS18
1098,0.006034580453322699,3.2410853,0.03780230100962667,0.009184063242157009,0.006034580453322699,5,HCAR2
1099,0.006557353201763288,1.9566145,0.04789856773890585,0.019862820321193096,0.006557353201763288,5,CCL3L1
1100,0.010396792867343758,1.5582805,0.06456914768725053,0.038662747247272186,0.010396792867343758,5,ARL5B
1101,0.010506323721258861,2.9395013,0.03216717539328481,0.004982312789596931,0.010506323721258861,5,CARD17
1102,0.012984905965873431,3.6454098,0.030993190889880253,0.004533904638533207,0.012984905965873431,5,DNAH17
1103,0.021780991313784005,1.4724411,0.06574313219065508,0.04246591267666451,0.021780991313784005,5,SNN
1104,0.023157151050948083,1.4040331,0.07208264850903968,0.04939132745420424,0.023157151050948083,5,TOMM40L
1105,0.031690197651345696,1.6896265,0.042263442122563985,0.019082257984156244,0.031690197651345696,5,LAMB3
1106,0.03550765060706032,2.8113966,0.03428034749941301,0.011392888578878315,0.03550765060706032,5,KATNBL1
1107,0.04062067290299709,2.406624,0.04836816154026767,0.026771627389434175,0.04062067290299709,5,IPO11
1108,0.041170958334835715,1.5621655,0.0511857243484386,0.02949529171441383,0.041170958334835715,5,CCL4L2
1200,0.0,2.9894693,0.7582449941107184,0.4293503176370424,0.0,6,PLAUR
1201,0.0,3.2932363,0.8801531213191991,0.44709869670574365,0.0,6,G0S2
1202,0.0,3.3622522,0.5594817432273262,0.13589626039688257,0.0,6,ALPL
1203,0.0,3.0736907,0.6846289752650176,0.2971543650533761,0.0,6,CXCL8
1204,0.0,3.3582227,0.5771495877502945,0.21614054620472853,0.0,6,IL1RN
1205,0.0,2.447438,0.8783863368669023,0.630182068242845,0.0,6,S100A9
1206,1.5028056405528857e-301,2.7759502,0.585394581861013,0.20736459493090575,1.5028056405528857e-301,6,FCAR
1207,6.804003102496223e-289,2.9665358,0.5297408716136631,0.17538804112908507,6.804003102496223e-289,6,BASP1
1208,2.904650559386365e-252,2.4568393,0.6283863368669023,0.27090837644901433,2.904650559386365e-252,6,IL1R2
1209,2.0885088595295015e-240,2.5085406,0.5547703180212014,0.26059335909358833,2.0885088595295015e-240,6,IVNS1ABP
1210,2.444910913416414e-211,2.834341,0.4732037691401649,0.17494596895670966,2.444910913416414e-211,6,IL1B
1211,1.569370940189037e-208,3.3473227,0.41372202591283863,0.10576986050167005,1.569370940189037e-208,6,PI3
1212,1.8978151842693369e-208,2.622604,0.4702591283863369,0.16564608029340494,1.8978151842693369e-208,6,ECE1
1213,1.1755022981778223e-161,2.0748532,0.515017667844523,0.2049086384177091,1.1755022981778223e-161,6,ADGRG3
1214,1.0469875456360506e-158,2.0506911,0.5209069493521791,0.27868557207413713,1.0469875456360506e-158,6,PPP1R15A
1215,1.5903143008537565e-153,1.9183828,0.5432862190812721,0.305832078066671,1.5903143008537565e-153,6,IRS2
1216,1.4469596856455349e-140,2.2141504,0.4416961130742049,0.22046302966795467,1.4469596856455349e-140,6,TIMP1
1217,4.435047541756331e-131,2.4292657,0.3654299175500589,0.1115822909162355,4.435047541756331e-131,6,LRG1
1218,6.164909960542558e-126,3.899983,0.27355712603062426,0.027359355557010936,6.164909960542558e-126,6,VNN3
1219,1.4576825335720624e-116,2.9516518,0.29799764428739695,0.0613661667430742,1.4576825335720624e-116,6,VNN2
1220,3.2154265867756925e-110,2.9941065,0.2926972909305065,0.06766978846027899,3.2154265867756925e-110,6,S100P
1221,2.0290633268485284e-101,2.3482258,0.3206713780918728,0.09884406313445543,2.0290633268485284e-101,6,FFAR2
1222,5.070676378248653e-97,2.046401,0.38545347467608954,0.19492108193070928,5.070676378248653e-97,6,PHACTR1
1223,3.2698910956565452e-90,1.9534886,0.3365724381625442,0.12143886305586482,3.2698910956565452e-90,6,APOBEC3A
1224,3.6487186308704698e-90,3.760967,0.23498233215547704,0.028489095553081406,3.6487186308704698e-90,6,VNN1
1225,4.337993017680315e-89,2.5202687,0.282979976442874,0.07967122928810007,4.337993017680315e-89,6,TNFSF14
1226,5.13937587837472e-87,2.0267,0.32273262661955243,0.11294125352020433,5.13937587837472e-87,6,PROK2
1227,4.022515601929617e-86,1.4378763,0.6899293286219081,0.49454777654070337,4.022515601929617e-86,6,S100A8
1228,1.5576132123064016e-78,2.7070584,0.25647820965842166,0.06799724932870523,1.5576132123064016e-78,6,GPR84
1229,4.651654010489642e-74,2.128367,0.2753239104829211,0.0801624205907394,4.651654010489642e-74,6,CD177
1230,9.145499158368492e-74,3.6457992,0.22202591283863368,0.03952452681904512,9.145499158368492e-74,6,DUSP16
1231,8.011693458335338e-72,1.4523717,0.4537691401648999,0.2959263867967778,8.011693458335338e-72,6,BTG2
1232,7.133534169345009e-70,1.1661689,0.5609540636042403,0.4478191106162814,7.133534169345009e-70,6,SQSTM1
1233,1.37480064894501e-66,1.9362022,0.3035924617196702,0.1359290064837252,1.37480064894501e-66,6,ADGRE2
1234,2.7239178900901138e-62,2.5203927,0.22173144876325088,0.0463848320125745,2.7239178900901138e-62,6,MGAM
1235,1.3356235815151916e-59,2.443776,0.22114252061248527,0.04992140939157771,1.3356235815151916e-59,6,CXCR1
1236,2.9808206907335407e-58,1.3715146,0.4255005889281508,0.29882441548234984,2.9808206907335407e-58,6,CXCR4
1237,5.8402146262128214e-58,1.7630595,0.2921083627797409,0.1247953369572336,5.8402146262128214e-58,6,PTGS2
1238,1.302351639651821e-52,2.5696034,0.2049469964664311,0.046171982448097455,1.302351639651821e-52,6,SCN1B
1239,1.329417881154569e-48,3.139249,0.1793286219081272,0.027211998166219137,1.329417881154569e-48,6,SLPI
1240,1.7610147427475368e-46,3.9056513,0.16166077738515902,0.012803719955465321,1.7610147427475368e-46,6,FBXL13
1241,1.8879398064891968e-45,1.4813375,0.30624263839811544,0.15827821075381493,1.8879398064891968e-45,6,ZDHHC18
1242,1.777156706925018e-44,1.8230453,0.22114252061248527,0.07056781714585107,1.777156706925018e-44,6,IL18RAP
1243,4.221026979708363e-44,2.1443806,0.20111896348645467,0.05327788329294649,4.221026979708363e-44,6,AC099489.1
1244,1.5486512626730686e-40,2.3654292,0.2149587750294464,0.08659702665531469,1.5486512626730686e-40,6,MTF1
1245,2.4170400469605376e-40,2.3514986,0.19051825677267373,0.05291767633767765,2.4170400469605376e-40,6,IL1R1
1246,9.41770127427992e-39,1.3705004,0.26943462897526504,0.1273986508612221,9.41770127427992e-39,6,MCTP2
1247,3.903901784708475e-38,1.0996349,0.41048292108362777,0.2815999738031305,3.903901784708475e-38,6,DOCK5
1248,1.8252852497410504e-36,2.2049282,0.19434628975265017,0.0651810858602397,1.8252852497410504e-36,6,DGAT2
1249,3.53770496933962e-36,2.0612326,0.2249705535924617,0.10567162224114218,3.53770496933962e-36,6,BID
1250,2.1389007999340034e-33,1.1214169,0.30683156654888105,0.1727847272250966,2.1389007999340034e-33,6,ADM
1251,1.3034672555919918e-31,1.0947222,0.35630153121319197,0.2640316982120637,1.3034672555919918e-31,6,IER5
1252,6.3729881803135785e-31,2.2179298,0.18904593639575973,0.07444822843670182,6.3729881803135785e-31,6,BTBD19
1253,1.010851355622229e-30,1.5759388,0.23498233215547704,0.11868819176108455,1.010851355622229e-30,6,ATG2A
1254,1.1940116947054654e-30,1.5604199,0.25588928150765605,0.14878184556945445,1.1940116947054654e-30,6,TMEM140
1255,4.6315732572853424e-30,2.557516,0.15459363957597172,0.03588971117951405,4.6315732572853424e-30,6,CEACAM3
1256,1.6341206807088554e-28,2.288041,0.15665488810365136,0.04032680594668937,1.6341206807088554e-28,6,CXCR2
1257,1.751476393690083e-28,1.8720526,0.18374558303886926,0.06852118671818717,1.751476393690083e-28,6,HCAR3
1258,2.2629909676355588e-27,1.8440946,0.1869846878680801,0.07484118147881329,2.2629909676355588e-27,6,PPCDC
1259,2.308136688159226e-27,2.6208482,0.15429917550058891,0.04464928940991551,2.308136688159226e-27,6,SLAMF7
1260,2.8562202697130186e-27,1.3711516,0.2146643109540636,0.09917152400288165,2.8562202697130186e-27,6,S100A12
1261,7.120489603203727e-27,2.0109298,0.17226148409893993,0.06251227978256599,7.120489603203727e-27,6,CDC42EP2
1262,1.1225310503121849e-26,2.1285992,0.1604829210836278,0.04875892330866462,1.1225310503121849e-26,6,IL18R1
1263,1.9732142773820025e-26,2.0171716,0.1687279151943463,0.05997445805226276,1.9732142773820025e-26,6,CCL4
1264,3.823044443223765e-26,2.6008637,0.13928150765606595,0.02853821468334534,3.823044443223765e-26,6,PRDM8
1265,6.718071551824578e-25,1.9032607,0.17785630153121318,0.07274543192088545,6.718071551824578e-25,6,GK
1266,2.0820778151403425e-23,2.2098227,0.13928150765606595,0.03377758857816491,2.0820778151403425e-23,6,PADI4
1267,4.081243772004094e-23,1.684182,0.1872791519434629,0.08715371013163926,4.081243772004094e-23,6,PDE4B
1268,1.4599047109876915e-21,1.3725126,0.20818610129564194,0.11099286135306831,1.4599047109876915e-21,6,RGS2
1269,3.0207700505704303e-21,2.0241508,0.1425206124852768,0.04284825463357129,3.0207700505704303e-21,6,KCNJ15
1270,1.2192436500473204e-20,1.3012985,0.24646643109540636,0.1661700176828869,1.2192436500473204e-20,6,SGK1
1271,1.234735814243331e-20,1.0491102,0.2411660777385159,0.13920361516798743,1.234735814243331e-20,6,OSM
1272,1.3959142425176126e-20,1.7321347,0.15371024734982333,0.05525902154692514,1.3959142425176126e-20,6,TMEM71
1273,3.8797769716049983e-20,2.7149272,0.12426383981154299,0.02807976946754863,3.8797769716049983e-20,6,ADGRE3
1274,3.968118861266452e-20,1.0692852,0.23763250883392226,0.13728796908769403,3.968118861266452e-20,6,GLT1D1
1275,7.966137864853613e-20,0.8460913,0.3710247349823322,0.2791767633767765,7.966137864853613e-20,6,PIM3
1276,1.0624138601291165e-19,1.4352819,0.17285041224970554,0.07570895278014278,1.0624138601291165e-19,6,AATK
1277,2.7223050393986297e-19,1.6139593,0.2046525323910483,0.12237212653087956,2.7223050393986297e-19,6,DOCK4
1278,1.0190180846202744e-18,1.5203444,0.17285041224970554,0.0820616936276115,1.0190180846202744e-18,6,CCL3
1279,1.5934227990857381e-18,1.7821742,0.13928150765606595,0.044960377234920426,1.5934227990857381e-18,6,TNFRSF10C
1280,1.943416711513561e-18,2.301179,0.11866902237926973,0.02526360599908311,1.943416711513561e-18,6,PLIN4
1281,5.860563559375979e-18,3.0015588,0.11395759717314488,0.024232104263540506,5.860563559375979e-18,6,CCL20
1282,1.4839468790781213e-17,1.91793,0.13604240282685512,0.046728665924422035,1.4839468790781213e-17,6,CXCL1
1283,1.6732609676427722e-17,1.362548,0.2061248527679623,0.12255223000851398,1.6732609676427722e-17,6,BEST1
1284,2.1732675584700948e-17,2.4462223,0.1339811542991755,0.047498198965223656,2.1732675584700948e-17,6,RUBCNL
1285,5.94394981377016e-17,2.3213174,0.11513545347467609,0.026311480778047024,5.94394981377016e-17,6,STEAP4
1286,7.77186430303652e-17,1.9001194,0.16136631330977622,0.0830931953631541,7.77186430303652e-17,6,MME
1287,1.1743110912358864e-16,2.23608,0.11366313309776208,0.024936145130656888,1.1743110912358864e-16,6,ASPRV1
1288,3.3822131417251184e-16,1.3146043,0.21024734982332155,0.13201584910603184,3.3822131417251184e-16,6,ZNF267
1289,2.2120394221590374e-15,1.2646581,0.2229093050647821,0.148126923832602,2.2120394221590374e-15,6,PLAU
1290,2.622628452351002e-15,1.2567362,0.2252650176678445,0.15213831947082324,2.622628452351002e-15,6,KLHL21
1291,8.170196902729573e-15,0.76674855,0.22997644287396937,0.13471740127054818,8.170196902729573e-15,6,MMP25
1292,9.196940825194163e-15,1.7028558,0.15518256772673733,0.07746086842622307,9.196940825194163e-15,6,NLRP3
1293,1.258938948736191e-13,0.778162,0.3165488810365135,0.24916497478551314,1.258938948736191e-13,6,DDIT4
1294,1.53535681367542e-13,1.5751859,0.1519434628975265,0.0748739275656559,1.53535681367542e-13,6,FCGR3B
1295,3.6252493872045514e-13,0.95401883,0.19464075382803298,0.1130394917807322,3.6252493872045514e-13,6,PADI2
1296,7.103814875273077e-13,1.2643197,0.14811542991755006,0.07055144410242976,7.103814875273077e-13,6,EGR3
1297,7.170284237038797e-13,1.6601198,0.14016489988221437,0.06668740585500033,7.170284237038797e-13,6,AMPD3
1298,7.324635700586464e-13,2.2698317,0.11513545347467609,0.04042504420721724,7.324635700586464e-13,6,PPP1R3B
1299,7.949646861835162e-13,1.3486427,0.18227326266195523,0.11177876743729125,7.949646861835162e-13,6,CYSTM1
1300,8.962168702543133e-11,3.7200265,0.07891637220259129,0.009332634750147357,8.962168702543133e-11,6,PNPLA1
1301,1.6615134494902687e-10,1.7333409,0.0983510011778563,0.028210753814919116,1.6615134494902687e-10,6,NLRP6
1302,2.738155163248532e-10,0.9367475,0.22820965842167257,0.16693955072368852,2.738155163248532e-10,6,VPS9D1
1303,8.439466774203082e-10,0.9420941,0.20730270906949352,0.14454122732333485,8.439466774203082e-10,6,YPEL3
1304,1.162298307051042e-09,2.410396,0.0989399293286219,0.035185670312397666,1.162298307051042e-09,6,HIVEP2
1305,3.178592102122689e-09,2.2540336,0.09305064782096584,0.029913550330735478,3.178592102122689e-09,6,C3
1306,3.6718904438045404e-09,1.9953281,0.09599528857479388,0.03243499901761739,3.6718904438045404e-09,6,SPATC1
1307,4.765356581684648e-09,1.6586105,0.12868080094228504,0.06891413976029864,4.765356581684648e-09,6,NCF1
1308,5.04763538047388e-09,0.9367878,0.214075382803298,0.15698474032353132,5.04763538047388e-09,6,IFRD1
1309,6.890981812190282e-09,1.5865119,0.125736160188457,0.0654758006418233,6.890981812190282e-09,6,PELI1
1310,7.716618022744154e-09,1.8440689,0.10659599528857479,0.04571353723230074,7.716618022744154e-09,6,ADGRE1
1311,7.815540621885253e-09,4.0986514,0.06743227326266195,0.004813674765865479,7.815540621885253e-09,6,PTGES
1312,9.46748984531145e-09,1.9613174,0.08539458186101295,0.02257842687798808,9.46748984531145e-09,6,TREML2
1313,6.501394817333153e-08,2.3076081,0.08392226148409894,0.025607439910930643,6.501394817333153e-08,6,CYB5D1
1314,2.904719723428248e-07,2.474425,0.07361601884570082,0.017666513851594734,2.904719723428248e-07,6,LAMB3
1315,5.325188832133011e-07,0.968112,0.11248527679623085,0.054915187635077606,5.325188832133011e-07,6,PLIN5
1316,5.449840222484899e-07,3.5893536,0.060365135453474675,0.005223000851398258,5.449840222484899e-07,6,HPN
1317,7.298851287784814e-07,1.7137684,0.0977620730270907,0.04494400419149912,7.298851287784814e-07,6,BATF
1318,7.602777108429193e-07,1.0267241,0.13604240282685512,0.08168511362892135,7.602777108429193e-07,6,CLEC4D
1319,3.4358312813813106e-06,0.7465636,0.1522379269729093,0.09917152400288165,3.4358312813813106e-06,6,LTB
1320,3.609763491718592e-06,1.2527213,0.13103651354534745,0.08379723623027048,3.609763491718592e-06,6,MAFF
1321,9.870343158851114e-06,2.5292525,0.071849234393404,0.023478944266160193,9.870343158851114e-06,6,KCNJ2
1322,1.6884776896809752e-05,1.4399633,0.0892226148409894,0.04152203811644509,1.6884776896809752e-05,6,TMEM88
1323,1.8466235269297726e-05,1.6479884,0.08156654888103651,0.03392494596895671,1.8466235269297726e-05,6,CASP5
1324,1.9124886319453782e-05,0.6437563,0.2408716136631331,0.19880149322156002,1.9124886319453782e-05,6,PDLIM7
1325,2.0514310313159504e-05,1.895179,0.06949352179034157,0.021939878184556946,2.0514310313159504e-05,6,SH2D3A
1326,2.6104448395319795e-05,1.3698453,0.08451118963486455,0.037281419870325495,2.6104448395319795e-05,6,DHRS13
1327,2.6687850828387193e-05,2.3007843,0.059481743227326266,0.012279782565983366,2.6687850828387193e-05,6,NCR1
1328,3.0576431344105616e-05,1.9245613,0.06802120141342756,0.021203091230597944,3.0576431344105616e-05,6,REPS2
1329,8.372865855712034e-05,2.6770937,0.05182567726737338,0.007220512148798219,8.372865855712034e-05,6,MGAM2
1330,9.316727303299573e-05,0.9898097,0.14575971731448764,0.10617918658720282,9.316727303299573e-05,6,DDIT3
1331,9.794371366253743e-05,0.6078456,0.1336866902237927,0.08669526491584256,9.794371366253743e-05,6,MMP9
1332,0.0001104898157526881,0.7974152,0.1498822143698469,0.10829130918855197,0.0001104898157526881,6,ANTXR2
1333,0.00015476226641141373,1.0360383,0.15488810365135453,0.11960508219267797,0.00015476226641141373,6,SH2B2
1334,0.0002082612828900639,1.1842841,0.08833922261484099,0.046073744187569585,0.0002082612828900639,6,ST3GAL4
1335,0.00021341177836876925,0.9468036,0.12279151943462897,0.08211081275787543,0.00021341177836876925,6,CREB5
1336,0.0002314779767947739,0.6280171,0.17432273262661954,0.13155740389023513,0.0002314779767947739,6,ABTB1
1337,0.00024054525997697272,1.6189562,0.08510011778563015,0.04515685375597616,0.00024054525997697272,6,GCH1
1338,0.0002844873439924609,1.8672801,0.09275618374558305,0.05480057633112843,0.0002844873439924609,6,ZNF438
1339,0.0003619971618453257,1.9813865,0.053886925795053005,0.012836466042307945,0.0003619971618453257,6,ARG1
1340,0.0003648801590570992,2.4306607,0.051531213191990576,0.010773462571222739,0.0003648801590570992,6,PTP4A3
1341,0.0005629401153736942,0.8210439,0.08745583038869258,0.04615560940467614,0.0005629401153736942,6,ANXA3
1342,0.0005802966023775864,2.071821,0.0627208480565371,0.02385552426485035,0.0005802966023775864,6,VILL
1343,0.0006721910761902174,1.3649734,0.08333333333333333,0.04487851201781387,0.0006721910761902174,6,TECPR2
1344,0.0007922406619179989,0.7998428,0.10247349823321555,0.06352740847468727,0.0007922406619179989,6,CST7
1345,0.0009099812988755834,1.7188857,0.06654888103651355,0.028947540768878118,0.0009099812988755834,6,CCL4L2
1346,0.001037803832616787,2.5283577,0.04564193168433451,0.007597092147488375,0.001037803832616787,6,KRT23
1347,0.0013253461637829573,3.043748,0.042697290930506476,0.00540310432903268,0.0013253461637829573,6,MANSC1
1348,0.001500835313759087,1.0845008,0.14546525323910484,0.11801689698081079,0.001500835313759087,6,PLPP3
1349,0.0022521931858653778,2.0487356,0.060954063604240286,0.026131377300412602,0.0022521931858653778,6,IL1A
1350,0.002786593115299799,1.072118,0.11277974087161366,0.08062086580653612,0.002786593115299799,6,SRPK1
1351,0.003019180681166483,1.0509433,0.13810365135453476,0.11061628135437815,0.003019180681166483,6,TMEM185B
1352,0.003992120311109726,1.9129969,0.045053003533568906,0.01080620865806536,0.003992120311109726,6,BTNL8
1353,0.004090920071873601,0.8917393,0.11808009422850413,0.08659702665531469,0.004090920071873601,6,C5AR2
1354,0.006250912399483382,1.274744,0.09275618374558305,0.06259414499967254,0.006250912399483382,6,TBC1D7
1355,0.006402727316781786,1.5680771,0.061248527679623084,0.029193136420197788,0.006402727316781786,6,MAP1LC3A
1356,0.006594866642611995,1.4197695,0.07361601884570082,0.042357063330931956,0.006594866642611995,6,SNN
1357,0.007108121592345304,1.3558472,0.06802120141342756,0.03659375204663043,0.007108121592345304,6,CHST7
1358,0.007768704729672377,3.2193556,0.0356301531213192,0.003733053900058943,0.007768704729672377,6,TG
1359,0.010632314100637193,1.158305,0.07479387514723204,0.04517322679939747,0.010632314100637193,6,SULF2
1360,0.01124753571259703,0.8085038,0.13133097762073026,0.10413255615953894,0.01124753571259703,6,ZNF292
1361,0.01212606545147354,2.0526276,0.060365135453474675,0.03135437815181086,0.01212606545147354,6,ZNF117
1362,0.013130646388260196,1.3642012,0.045053003533568906,0.014653873862073482,0.013130646388260196,6,CYP4F3
1363,0.014010716700034802,1.5541097,0.08068315665488811,0.053474359814002226,0.014010716700034802,6,MTHFS
1364,0.017846435069117397,2.5582113,0.03739693757361602,0.008563101709345733,0.017846435069117397,6,SGPP2
1365,0.018161306307003175,0.9006477,0.08480565371024736,0.05650337284694479,0.018161306307003175,6,INPP5A
1366,0.01879639706990309,1.0411332,0.12043580683156654,0.09712489357521777,0.01879639706990309,6,PISD
1368,0.021225934747095773,1.3720683,0.0980565371024735,0.07439910930643788,0.021225934747095773,6,TDP2
1370,0.024099200459887362,2.0402014,0.03651354534746761,0.008595847796188355,0.024099200459887362,6,ORM1
1371,0.03166303368483503,2.0618806,0.0353356890459364,0.008432117361975244,0.03166303368483503,6,IL1RL1
1372,0.03421442622372498,1.5956321,0.04888103651354535,0.02270941122535857,0.03421442622372498,6,ICAM4
1373,0.03640714419767005,1.0734248,0.08186101295641932,0.05737114414827428,0.03640714419767005,6,ARHGEF40
1374,0.041781660254336994,0.57859695,0.15665488810365136,0.13676403169821205,0.041781660254336994,6,HSPA6
1376,0.04397483387672818,2.5347266,0.03504122497055359,0.00964372257515227,0.04397483387672818,6,LRRC6
